time_ms,channel,freq_mhz,samples,detected,occupancy_pct,alert,mode
108118,67,2467.0,50,5,10,0,FULL
108150,68,2468.0,50,2,4,0,FULL
108183,69,2469.0,50,2,4,0,FULL
108215,70,2470.0,50,4,8,0,FULL
108248,71,2471.0,50,2,4,0,FULL
108280,72,2472.0,50,2,4,0,FULL
108313,73,2473.0,50,3,6,0,FULL
108346,74,2474.0,50,4,8,0,FULL
108379,75,2475.0,50,3,6,0,FULL
108411,76,2476.0,50,2,4,0,FULL
108475,78,2478.0,50,1,2,0,FULL
108508,79,2479.0,50,5,10,0,FULL
108540,80,2480.0,50,1,2,0,FULL
108573,81,2481.0,50,2,4,0,FULL
108606,82,2482.0,50,1,2,0,FULL
109551,112,2512.0,50,1,2,0,FULL
110992,0,2400.0,50,1,2,0,FULL
111025,1,2401.0,50,2,4,0,FULL
111057,2,2402.0,50,2,4,0,FULL
111090,3,2403.0,50,5,10,0,FULL
111123,4,2404.0,50,1,2,0,FULL
111156,5,2405.0,50,4,8,0,FULL
111187,6,2406.0,50,2,4,0,FULL
111220,7,2407.0,50,3,6,0,FULL
111253,8,2408.0,50,3,6,0,FULL
111286,9,2409.0,50,3,6,0,FULL
111319,10,2410.0,50,3,6,0,FULL
111351,11,2411.0,50,4,8,0,FULL
111384,12,2412.0,50,5,10,0,FULL
111416,13,2413.0,50,3,6,0,FULL
111449,14,2414.0,50,2,4,0,FULL
111481,15,2415.0,50,6,12,0,FULL
111514,16,2416.0,50,2,4,0,FULL
111547,17,2417.0,50,1,2,0,FULL
111580,18,2418.0,50,4,8,0,FULL
111612,19,2419.0,50,3,6,0,FULL
111645,20,2420.0,50,2,4,0,FULL
111678,21,2421.0,50,4,8,0,FULL
111711,22,2422.0,50,4,8,0,FULL
111742,23,2423.0,50,3,6,0,FULL
111775,24,2424.0,50,2,4,0,FULL
111808,25,2425.0,50,2,4,0,FULL
111841,26,2426.0,50,3,6,0,FULL
111874,27,2427.0,50,1,2,0,FULL
111906,28,2428.0,50,3,6,0,FULL
111939,29,2429.0,50,1,2,0,FULL
111972,30,2430.0,50,4,8,0,FULL
112005,31,2431.0,50,1,2,0,FULL
112036,32,2432.0,50,3,6,0,FULL
112069,33,2433.0,50,1,2,0,FULL
112102,34,2434.0,50,3,6,0,FULL
112135,35,2435.0,50,1,2,0,FULL
112167,36,2436.0,50,3,6,0,FULL
112232,38,2438.0,50,1,2,0,FULL
112265,39,2439.0,50,4,8,0,FULL
112296,40,2440.0,50,3,6,0,FULL
112329,41,2441.0,50,2,4,0,FULL
112362,42,2442.0,50,3,6,0,FULL
112427,44,2444.0,50,1,2,0,FULL
112459,45,2445.0,50,3,6,0,FULL
112492,46,2446.0,50,2,4,0,FULL
112524,47,2447.0,50,2,4,0,FULL
112557,48,2448.0,50,2,4,0,FULL
112589,49,2449.0,50,3,6,0,FULL
112622,50,2450.0,50,2,4,0,FULL
112655,51,2451.0,50,2,4,0,FULL
112688,52,2452.0,50,1,2,0,FULL
112720,53,2453.0,50,3,6,0,FULL
112753,54,2454.0,50,3,6,0,FULL
112786,55,2455.0,50,4,8,0,FULL
112818,56,2456.0,50,3,6,0,FULL
112850,57,2457.0,50,2,4,0,FULL
112883,58,2458.0,50,2,4,0,FULL
112916,59,2459.0,50,3,6,0,FULL
112949,60,2460.0,50,3,6,0,FULL
112982,61,2461.0,50,2,4,0,FULL
113014,62,2462.0,50,4,8,0,FULL
113047,63,2463.0,50,3,6,0,FULL
113080,64,2464.0,50,2,4,0,FULL
113112,65,2465.0,50,1,2,0,FULL
113144,66,2466.0,50,3,6,0,FULL
113177,67,2467.0,50,2,4,0,FULL
113210,68,2468.0,50,2,4,0,FULL
113243,69,2469.0,50,2,4,0,FULL
113275,70,2470.0,50,3,6,0,FULL
113308,71,2471.0,50,1,2,0,FULL
113341,72,2472.0,50,2,4,0,FULL
113374,73,2473.0,50,2,4,0,FULL
113405,74,2474.0,50,6,12,0,FULL
113438,75,2475.0,50,1,2,0,FULL
113471,76,2476.0,50,3,6,0,FULL
113504,77,2477.0,50,2,4,0,FULL
113537,78,2478.0,50,1,2,0,FULL
113569,79,2479.0,50,1,2,0,FULL
113602,80,2480.0,50,3,6,0,FULL
113666,82,2482.0,50,1,2,0,FULL
113730,84,2484.0,50,1,2,0,FULL
113921,90,2490.0,50,1,2,0,FULL
114268,101,2501.0,50,1,2,0,FULL
114425,106,2506.0,50,1,2,0,FULL
114678,114,2514.0,50,1,2,0,FULL
116058,0,2400.0,50,1,2,0,FULL
116089,1,2401.0,50,3,6,0,FULL
116122,2,2402.0,50,1,2,0,FULL
116155,3,2403.0,50,2,4,0,FULL
116219,5,2405.0,50,6,12,0,FULL
116251,6,2406.0,50,1,2,0,FULL
116284,7,2407.0,50,4,8,0,FULL
116317,8,2408.0,50,6,12,0,FULL
116349,9,2409.0,50,4,8,0,FULL
116382,10,2410.0,50,2,4,0,FULL
116415,11,2411.0,50,8,16,0,FULL
116448,12,2412.0,50,4,8,0,FULL
116481,13,2413.0,50,2,4,0,FULL
116513,14,2414.0,50,6,12,0,FULL
116545,15,2415.0,50,4,8,0,FULL
116578,16,2416.0,50,1,2,0,FULL
116611,17,2417.0,50,6,12,0,FULL
116643,18,2418.0,50,3,6,0,FULL
116676,19,2419.0,50,3,6,0,FULL
116709,20,2420.0,50,4,8,0,FULL
116742,21,2421.0,50,3,6,0,FULL
116774,22,2422.0,50,2,4,0,FULL
116807,23,2423.0,50,3,6,0,FULL
116840,24,2424.0,50,2,4,0,FULL
116872,25,2425.0,50,2,4,0,FULL
116904,26,2426.0,50,3,6,0,FULL
116937,27,2427.0,50,5,10,0,FULL
116970,28,2428.0,50,1,2,0,FULL
117003,29,2429.0,50,2,4,0,FULL
117036,30,2430.0,50,4,8,0,FULL
117068,31,2431.0,50,1,2,0,FULL
117101,32,2432.0,50,2,4,0,FULL
117134,33,2433.0,50,1,2,0,FULL
117166,34,2434.0,50,1,2,0,FULL
117198,35,2435.0,50,2,4,0,FULL
117231,36,2436.0,50,3,6,0,FULL
117264,37,2437.0,50,2,4,0,FULL
117297,38,2438.0,50,2,4,0,FULL
117329,39,2439.0,50,1,2,0,FULL
117362,40,2440.0,50,3,6,0,FULL
117395,41,2441.0,50,2,4,0,FULL
117428,42,2442.0,50,3,6,0,FULL
117459,43,2443.0,50,3,6,0,FULL
117492,44,2444.0,50,2,4,0,FULL
117525,45,2445.0,50,1,2,0,FULL
117558,46,2446.0,50,6,12,0,FULL
117591,47,2447.0,50,2,4,0,FULL
117623,48,2448.0,50,3,6,0,FULL
117656,49,2449.0,50,3,6,0,FULL
117689,50,2450.0,50,3,6,0,FULL
117722,51,2451.0,50,2,4,0,FULL
117754,52,2452.0,50,3,6,0,FULL
117786,53,2453.0,50,2,4,0,FULL
117819,54,2454.0,50,4,8,0,FULL
117852,55,2455.0,50,2,4,0,FULL
117884,56,2456.0,50,2,4,0,FULL
117917,57,2457.0,50,2,4,0,FULL
117950,58,2458.0,50,2,4,0,FULL
117983,59,2459.0,50,2,4,0,FULL
118016,60,2460.0,50,4,8,0,FULL
118048,61,2461.0,50,2,4,0,FULL
118080,62,2462.0,50,3,6,0,FULL
118113,63,2463.0,50,2,4,0,FULL
118146,64,2464.0,50,1,2,0,FULL
118178,65,2465.0,50,3,6,0,FULL
118211,66,2466.0,50,3,6,0,FULL
118244,67,2467.0,50,3,6,0,FULL
118277,68,2468.0,50,2,4,0,FULL
118309,69,2469.0,50,2,4,0,FULL
118342,70,2470.0,50,4,8,0,FULL
118374,71,2471.0,50,4,8,0,FULL
118407,72,2472.0,50,3,6,0,FULL
118439,73,2473.0,50,1,2,0,FULL
118472,74,2474.0,50,5,10,0,FULL
118505,75,2475.0,50,1,2,0,FULL
118538,76,2476.0,50,5,10,0,FULL
118571,77,2477.0,50,2,4,0,FULL
118603,78,2478.0,50,3,6,0,FULL
118636,79,2479.0,50,3,6,0,FULL
118669,80,2480.0,50,2,4,0,FULL
118732,82,2482.0,50,1,2,0,FULL
118797,84,2484.0,50,1,2,0,FULL
118924,88,2488.0,50,1,2,0,FULL
119019,91,2491.0,50,1,2,0,FULL
119492,106,2506.0,50,1,2,0,FULL
119997,122,2522.0,50,1,2,0,FULL
121624,2,2402.0,50,3,6,0,BLE
121656,26,2426.0,50,5,10,0,BLE
121689,80,2480.0,50,2,4,0,BLE
122722,2,2402.0,50,3,6,0,BLE
122755,26,2426.0,50,3,6,0,BLE
122786,80,2480.0,50,1,2,0,BLE
123820,2,2402.0,50,4,8,0,BLE
123852,26,2426.0,50,2,4,0,BLE
123885,80,2480.0,50,1,2,0,BLE
124917,2,2402.0,50,2,4,0,BLE
124950,26,2426.0,50,4,8,0,BLE
124983,80,2480.0,50,1,2,0,BLE
126015,2,2402.0,50,2,4,0,BLE
126048,26,2426.0,50,4,8,0,BLE
126081,80,2480.0,50,3,6,0,BLE
127113,2,2402.0,50,2,4,0,BLE
127145,26,2426.0,50,3,6,0,BLE
127178,80,2480.0,50,2,4,0,BLE
128211,2,2402.0,50,2,4,0,BLE
128243,26,2426.0,50,2,4,0,BLE
128276,80,2480.0,50,1,2,0,BLE
129309,2,2402.0,50,1,2,0,BLE
129342,26,2426.0,50,3,6,0,BLE
129374,80,2480.0,50,0,0,0,BLE
130407,2,2402.0,50,2,4,0,BLE
130440,26,2426.0,50,4,8,0,BLE
130472,80,2480.0,50,4,8,0,BLE
131505,2,2402.0,50,3,6,0,BLE
131537,26,2426.0,50,4,8,0,BLE
131570,80,2480.0,50,2,4,0,BLE
132602,2,2402.0,50,3,6,0,BLE
132635,26,2426.0,50,3,6,0,BLE
132668,80,2480.0,50,1,2,0,BLE
133700,2,2402.0,50,2,4,0,BLE
133733,26,2426.0,50,4,8,0,BLE
133766,80,2480.0,50,1,2,0,BLE
134799,2,2402.0,50,2,4,0,BLE
134831,26,2426.0,50,5,10,0,BLE
134863,80,2480.0,50,3,6,0,BLE
135897,2,2402.0,50,4,8,0,BLE
135929,26,2426.0,50,4,8,0,BLE
135961,80,2480.0,50,2,4,0,BLE
136994,2,2402.0,50,2,4,0,BLE
137027,26,2426.0,50,4,8,0,BLE
137060,80,2480.0,50,2,4,0,BLE
138092,2,2402.0,50,3,6,0,BLE
138125,26,2426.0,50,3,6,0,BLE
138158,80,2480.0,50,1,2,0,BLE
139190,2,2402.0,50,3,6,0,BLE
139223,26,2426.0,50,4,8,0,BLE
139255,80,2480.0,50,2,4,0,BLE
140288,2,2402.0,50,3,6,0,BLE
140320,26,2426.0,50,7,14,0,BLE
140353,80,2480.0,50,1,2,0,BLE
141386,2,2402.0,50,3,6,0,BLE
141418,26,2426.0,50,5,10,0,BLE
141451,80,2480.0,50,2,4,0,BLE
142484,2,2402.0,50,3,6,0,BLE
142517,26,2426.0,50,6,12,0,BLE
142550,80,2480.0,50,1,2,0,BLE
143582,2,2402.0,50,4,8,0,BLE
143614,26,2426.0,50,5,10,0,BLE
143647,80,2480.0,50,1,2,0,BLE
144679,2,2402.0,50,2,4,0,BLE
144712,26,2426.0,50,5,10,0,BLE
144745,80,2480.0,50,3,6,0,BLE
145777,2,2402.0,50,3,6,0,BLE
145810,26,2426.0,50,4,8,0,BLE
145843,80,2480.0,50,2,4,0,BLE
146876,2,2402.0,50,2,4,0,BLE
146908,26,2426.0,50,6,12,0,BLE
146940,80,2480.0,50,2,4,0,BLE
147974,2,2402.0,50,3,6,0,BLE
148006,26,2426.0,50,6,12,0,BLE
148039,80,2480.0,50,3,6,0,BLE
149071,2,2402.0,50,2,4,0,BLE
149104,26,2426.0,50,4,8,0,BLE
149137,80,2480.0,50,2,4,0,BLE
150169,2,2402.0,50,2,4,0,BLE
150202,26,2426.0,50,5,10,0,BLE
150235,80,2480.0,50,1,2,0,BLE
151267,2,2402.0,50,2,4,0,BLE
151300,26,2426.0,50,5,10,0,BLE
151332,80,2480.0,50,2,4,0,BLE
152366,2,2402.0,50,3,6,0,BLE
152397,26,2426.0,50,4,8,0,BLE
152430,80,2480.0,50,1,2,0,BLE
153463,2,2402.0,50,2,4,0,BLE
153496,26,2426.0,50,6,12,0,BLE
153529,80,2480.0,50,2,4,0,BLE
154561,2,2402.0,50,5,10,0,BLE
154594,26,2426.0,50,5,10,0,BLE
154627,80,2480.0,50,1,2,0,BLE
155659,2,2402.0,50,3,6,0,BLE
155692,26,2426.0,50,5,10,0,BLE
155724,80,2480.0,50,3,6,0,BLE
156756,2,2402.0,50,3,6,0,BLE
156789,26,2426.0,50,4,8,0,BLE
156822,80,2480.0,50,2,4,0,BLE
157855,2,2402.0,50,2,4,0,BLE
157887,26,2426.0,50,5,10,0,BLE
157920,80,2480.0,50,2,4,0,BLE
158953,2,2402.0,50,4,8,0,BLE
158986,26,2426.0,50,6,12,0,BLE
159019,80,2480.0,50,1,2,0,BLE
160051,2,2402.0,50,2,4,0,BLE
160083,26,2426.0,50,4,8,0,BLE
160116,80,2480.0,50,1,2,0,BLE
161148,2,2402.0,50,3,6,0,BLE
161181,26,2426.0,50,4,8,0,BLE
161214,80,2480.0,50,2,4,0,BLE
162246,2,2402.0,50,3,6,0,BLE
162279,26,2426.0,50,5,10,0,BLE
162312,80,2480.0,50,2,4,0,BLE
163345,2,2402.0,50,6,12,0,BLE
163377,26,2426.0,50,4,8,0,BLE
163409,80,2480.0,50,2,4,0,BLE
164443,2,2402.0,50,2,4,0,BLE
164475,26,2426.0,50,4,8,0,BLE
164508,80,2480.0,50,1,2,0,BLE
165540,2,2402.0,50,2,4,0,BLE
165573,26,2426.0,50,6,12,0,BLE
165606,80,2480.0,50,1,2,0,BLE
166638,2,2402.0,50,3,6,0,BLE
166671,26,2426.0,50,4,8,0,BLE
166704,80,2480.0,50,2,4,0,BLE
167736,2,2402.0,50,3,6,0,BLE
167769,26,2426.0,50,4,8,0,BLE
167801,80,2480.0,50,2,4,0,BLE
168835,2,2402.0,50,3,6,0,BLE
168866,26,2426.0,50,6,12,0,BLE
168899,80,2480.0,50,2,4,0,BLE
169932,2,2402.0,50,4,8,0,BLE
169965,26,2426.0,50,5,10,0,BLE
169997,80,2480.0,50,1,2,0,BLE
171030,2,2402.0,50,1,2,0,BLE
171063,26,2426.0,50,5,10,0,BLE
171096,80,2480.0,50,3,6,0,BLE
172128,2,2402.0,50,3,6,0,BLE
172161,26,2426.0,50,4,8,0,BLE
172193,80,2480.0,50,2,4,0,BLE
173225,2,2402.0,50,3,6,0,BLE
173258,26,2426.0,50,5,10,0,BLE
173291,80,2480.0,50,2,4,0,BLE
174324,2,2402.0,50,4,8,0,BLE
174356,26,2426.0,50,5,10,0,BLE
174389,80,2480.0,50,1,2,0,BLE
175422,2,2402.0,50,2,4,0,BLE
175455,26,2426.0,50,3,6,0,BLE
175486,80,2480.0,50,2,4,0,BLE
176520,2,2402.0,50,4,8,0,BLE
176552,26,2426.0,50,3,6,0,BLE
176585,80,2480.0,50,0,0,0,BLE
177617,2,2402.0,50,3,6,0,BLE
177650,26,2426.0,50,5,10,0,BLE
177683,80,2480.0,50,2,4,0,BLE
178715,2,2402.0,50,2,4,0,BLE
178748,26,2426.0,50,4,8,0,BLE
178781,80,2480.0,50,1,2,0,BLE
179813,2,2402.0,50,2,4,0,BLE
179846,26,2426.0,50,5,10,0,BLE
179878,80,2480.0,50,2,4,0,BLE
180912,2,2402.0,50,3,6,0,BLE
180943,26,2426.0,50,6,12,0,BLE
180976,80,2480.0,50,1,2,0,BLE
182009,2,2402.0,50,2,4,0,BLE
182042,26,2426.0,50,4,8,0,BLE
182075,80,2480.0,50,1,2,0,BLE
183107,2,2402.0,50,3,6,0,BLE
183140,26,2426.0,50,4,8,0,BLE
183173,80,2480.0,50,1,2,0,BLE
184205,2,2402.0,50,3,6,0,BLE
184238,26,2426.0,50,6,12,0,BLE
184270,80,2480.0,50,4,8,0,BLE
185303,2,2402.0,50,3,6,0,BLE
185335,26,2426.0,50,3,6,0,BLE
185368,80,2480.0,50,1,2,0,BLE
186401,2,2402.0,50,2,4,0,BLE
186433,26,2426.0,50,3,6,0,BLE
186466,80,2480.0,50,1,2,0,BLE
187499,2,2402.0,50,2,4,0,BLE
187532,26,2426.0,50,6,12,0,BLE
187564,80,2480.0,50,2,4,0,BLE
188597,2,2402.0,50,4,8,0,BLE
188630,26,2426.0,50,4,8,0,BLE
188662,80,2480.0,50,5,10,0,BLE
189694,2,2402.0,50,2,4,0,BLE
189727,26,2426.0,50,5,10,0,BLE
189760,80,2480.0,50,0,0,0,BLE
190792,2,2402.0,50,2,4,0,BLE
190825,26,2426.0,50,4,8,0,BLE
190858,80,2480.0,50,2,4,0,BLE
191891,2,2402.0,50,3,6,0,BLE
191923,26,2426.0,50,7,14,0,BLE
191955,80,2480.0,50,1,2,0,BLE
192989,2,2402.0,50,2,4,0,BLE
193021,26,2426.0,50,5,10,0,BLE
193054,80,2480.0,50,1,2,0,BLE
194086,2,2402.0,50,2,4,0,BLE
194119,26,2426.0,50,4,8,0,BLE
194152,80,2480.0,50,2,4,0,BLE
195184,2,2402.0,50,3,6,0,BLE
195217,26,2426.0,50,4,8,0,BLE
195250,80,2480.0,50,2,4,0,BLE
196282,2,2402.0,50,2,4,0,BLE
196315,26,2426.0,50,5,10,0,BLE
196347,80,2480.0,50,2,4,0,BLE
197381,2,2402.0,50,3,6,0,BLE
197412,26,2426.0,50,4,8,0,BLE
197445,80,2480.0,50,1,2,0,BLE
198478,2,2402.0,50,2,4,0,BLE
198511,26,2426.0,50,3,6,0,BLE
198543,80,2480.0,50,3,6,0,BLE
199576,2,2402.0,50,5,10,0,BLE
199609,26,2426.0,50,6,12,0,BLE
199642,80,2480.0,50,1,2,0,BLE
200674,2,2402.0,50,3,6,0,BLE
200707,26,2426.0,50,4,8,0,BLE
200739,80,2480.0,50,2,4,0,BLE
201772,2,2402.0,50,4,8,0,BLE
201804,26,2426.0,50,5,10,0,BLE
201837,80,2480.0,50,1,2,0,BLE
202869,2,2402.0,50,2,4,0,BLE
202902,26,2426.0,50,5,10,0,BLE
202935,80,2480.0,50,4,8,0,BLE
203968,2,2402.0,50,5,10,0,BLE
204001,26,2426.0,50,4,8,0,BLE
204033,80,2480.0,50,0,0,0,BLE
205066,2,2402.0,50,2,4,0,BLE
205099,26,2426.0,50,5,10,0,BLE
205131,80,2480.0,50,1,2,0,BLE
206163,2,2402.0,50,3,6,0,BLE
206196,26,2426.0,50,4,8,0,BLE
206229,80,2480.0,50,1,2,0,BLE
207261,2,2402.0,50,3,6,0,BLE
207294,26,2426.0,50,4,8,0,BLE
207327,80,2480.0,50,0,0,0,BLE
208359,2,2402.0,50,3,6,0,BLE
208392,26,2426.0,50,4,8,0,BLE
208424,80,2480.0,50,0,0,0,BLE
209458,2,2402.0,50,3,6,0,BLE
209489,26,2426.0,50,5,10,0,BLE
209522,80,2480.0,50,3,6,0,BLE
210555,2,2402.0,50,3,6,0,BLE
210588,26,2426.0,50,8,16,0,BLE
210621,80,2480.0,50,1,2,0,BLE
211653,2,2402.0,50,3,6,0,BLE
211686,26,2426.0,50,4,8,0,BLE
211719,80,2480.0,50,1,2,0,BLE
212751,2,2402.0,50,3,6,0,BLE
212784,26,2426.0,50,5,10,0,BLE
212816,80,2480.0,50,2,4,0,BLE
213849,2,2402.0,50,1,2,0,BLE
213881,26,2426.0,50,4,8,0,BLE
213914,80,2480.0,50,1,2,0,BLE
214947,2,2402.0,50,3,6,0,BLE
214979,26,2426.0,50,3,6,0,BLE
215012,80,2480.0,50,1,2,0,BLE
216045,2,2402.0,50,3,6,0,BLE
216078,26,2426.0,50,5,10,0,BLE
216110,80,2480.0,50,2,4,0,BLE
217143,2,2402.0,50,2,4,0,BLE
217176,26,2426.0,50,3,6,0,BLE
217208,80,2480.0,50,2,4,0,BLE
218241,2,2402.0,50,2,4,0,BLE
218273,26,2426.0,50,2,4,0,BLE
218306,80,2480.0,50,3,6,0,BLE
219338,2,2402.0,50,2,4,0,BLE
219371,26,2426.0,50,4,8,0,BLE
219404,80,2480.0,50,2,4,0,BLE
220436,2,2402.0,50,2,4,0,BLE
220469,26,2426.0,50,5,10,0,BLE
220502,80,2480.0,50,3,6,0,BLE
221535,2,2402.0,50,2,4,0,BLE
221566,26,2426.0,50,3,6,0,BLE
221599,80,2480.0,50,1,2,0,BLE
222632,2,2402.0,50,2,4,0,BLE
222665,26,2426.0,50,3,6,0,BLE
222698,80,2480.0,50,1,2,0,BLE
223730,2,2402.0,50,5,10,0,BLE
223763,26,2426.0,50,6,12,0,BLE
223796,80,2480.0,50,2,4,0,BLE
224828,2,2402.0,50,2,4,0,BLE
224861,26,2426.0,50,5,10,0,BLE
224893,80,2480.0,50,2,4,0,BLE
225926,2,2402.0,50,3,6,0,BLE
225958,26,2426.0,50,5,10,0,BLE
225991,80,2480.0,50,2,4,0,BLE
227524,2,2402.0,50,3,6,0,BT
227557,3,2403.0,50,3,6,0,BT
227590,4,2404.0,50,6,12,0,BT
227622,5,2405.0,50,2,4,0,BT
227654,6,2406.0,50,4,8,0,BT
227687,7,2407.0,50,3,6,0,BT
227720,8,2408.0,50,3,6,0,BT
227752,9,2409.0,50,5,10,0,BT
227785,10,2410.0,50,4,8,0,BT
227818,11,2411.0,50,6,12,0,BT
227850,12,2412.0,50,3,6,0,BT
227883,13,2413.0,50,3,6,0,BT
227915,14,2414.0,50,8,16,0,BT
227948,15,2415.0,50,2,4,0,BT
227981,16,2416.0,50,3,6,0,BT
228014,17,2417.0,50,3,6,0,BT
228046,18,2418.0,50,2,4,0,BT
228079,19,2419.0,50,4,8,0,BT
228112,20,2420.0,50,3,6,0,BT
228144,21,2421.0,50,2,4,0,BT
228176,22,2422.0,50,4,8,0,BT
228209,23,2423.0,50,4,8,0,BT
228242,24,2424.0,50,4,8,0,BT
228275,25,2425.0,50,3,6,0,BT
228307,26,2426.0,50,4,8,0,BT
228340,27,2427.0,50,4,8,0,BT
228373,28,2428.0,50,2,4,0,BT
228405,29,2429.0,50,4,8,0,BT
228438,30,2430.0,50,3,6,0,BT
228470,31,2431.0,50,4,8,0,BT
228503,32,2432.0,50,2,4,0,BT
228536,33,2433.0,50,2,4,0,BT
228569,34,2434.0,50,3,6,0,BT
228601,35,2435.0,50,3,6,0,BT
228634,36,2436.0,50,2,4,0,BT
228666,37,2437.0,50,3,6,0,BT
228699,38,2438.0,50,4,8,0,BT
228731,39,2439.0,50,2,4,0,BT
228764,40,2440.0,50,2,4,0,BT
228797,41,2441.0,50,3,6,0,BT
228830,42,2442.0,50,4,8,0,BT
228862,43,2443.0,50,3,6,0,BT
228895,44,2444.0,50,4,8,0,BT
228959,46,2446.0,50,2,4,0,BT
228992,47,2447.0,50,2,4,0,BT
229024,48,2448.0,50,3,6,0,BT
229057,49,2449.0,50,2,4,0,BT
229090,50,2450.0,50,4,8,0,BT
229123,51,2451.0,50,3,6,0,BT
229154,52,2452.0,50,5,10,0,BT
229187,53,2453.0,50,2,4,0,BT
229220,54,2454.0,50,7,14,0,BT
229253,55,2455.0,50,2,4,0,BT
229285,56,2456.0,50,3,6,0,BT
229318,57,2457.0,50,2,4,0,BT
229351,58,2458.0,50,8,16,0,BT
229384,59,2459.0,50,2,4,0,BT
229416,60,2460.0,50,3,6,0,BT
229449,61,2461.0,50,5,10,0,BT
229481,62,2462.0,50,5,10,0,BT
229514,63,2463.0,50,2,4,0,BT
229547,64,2464.0,50,4,8,0,BT
229579,65,2465.0,50,4,8,0,BT
229612,66,2466.0,50,3,6,0,BT
229645,67,2467.0,50,2,4,0,BT
229678,68,2468.0,50,3,6,0,BT
229710,69,2469.0,50,2,4,0,BT
229743,70,2470.0,50,4,8,0,BT
229775,71,2471.0,50,4,8,0,BT
229808,72,2472.0,50,3,6,0,BT
229840,73,2473.0,50,2,4,0,BT
229873,74,2474.0,50,4,8,0,BT
229906,75,2475.0,50,4,8,0,BT
229939,76,2476.0,50,2,4,0,BT
229971,77,2477.0,50,2,4,0,BT
230004,78,2478.0,50,4,8,0,BT
231036,2,2402.0,50,2,4,0,BT
231069,3,2403.0,50,2,4,0,BT
231102,4,2404.0,50,3,6,0,BT
231134,5,2405.0,50,2,4,0,BT
231166,6,2406.0,50,2,4,0,BT
231199,7,2407.0,50,3,6,0,BT
231232,8,2408.0,50,3,6,0,BT
231265,9,2409.0,50,4,8,0,BT
231298,10,2410.0,50,7,14,0,BT
231330,11,2411.0,50,4,8,0,BT
231362,12,2412.0,50,4,8,0,BT
231395,13,2413.0,50,3,6,0,BT
231428,14,2414.0,50,3,6,0,BT
231460,15,2415.0,50,4,8,0,BT
231493,16,2416.0,50,3,6,0,BT
231526,17,2417.0,50,1,2,0,BT
231559,18,2418.0,50,4,8,0,BT
231591,19,2419.0,50,4,8,0,BT
231623,20,2420.0,50,3,6,0,BT
231656,21,2421.0,50,3,6,0,BT
231689,22,2422.0,50,5,10,0,BT
231721,23,2423.0,50,3,6,0,BT
231754,24,2424.0,50,4,8,0,BT
231787,25,2425.0,50,3,6,0,BT
231820,26,2426.0,50,4,8,0,BT
231853,27,2427.0,50,3,6,0,BT
231884,28,2428.0,50,4,8,0,BT
231917,29,2429.0,50,2,4,0,BT
231950,30,2430.0,50,4,8,0,BT
231983,31,2431.0,50,3,6,0,BT
232015,32,2432.0,50,1,2,0,BT
232048,33,2433.0,50,3,6,0,BT
232081,34,2434.0,50,5,10,0,BT
232114,35,2435.0,50,4,8,0,BT
232146,36,2436.0,50,4,8,0,BT
232178,37,2437.0,50,1,2,0,BT
232211,38,2438.0,50,5,10,0,BT
232244,39,2439.0,50,3,6,0,BT
232276,40,2440.0,50,2,4,0,BT
232309,41,2441.0,50,3,6,0,BT
232342,42,2442.0,50,4,8,0,BT
232375,43,2443.0,50,2,4,0,BT
232408,44,2444.0,50,3,6,0,BT
232440,45,2445.0,50,2,4,0,BT
232472,46,2446.0,50,4,8,0,BT
232505,47,2447.0,50,2,4,0,BT
232538,48,2448.0,50,3,6,0,BT
232570,49,2449.0,50,1,2,0,BT
232603,50,2450.0,50,4,8,0,BT
232636,51,2451.0,50,2,4,0,BT
232669,52,2452.0,50,3,6,0,BT
232701,53,2453.0,50,2,4,0,BT
232733,54,2454.0,50,4,8,0,BT
232766,55,2455.0,50,3,6,0,BT
232799,56,2456.0,50,2,4,0,BT
232832,57,2457.0,50,1,2,0,BT
232864,58,2458.0,50,5,10,0,BT
232897,59,2459.0,50,1,2,0,BT
232930,60,2460.0,50,3,6,0,BT
232963,61,2461.0,50,2,4,0,BT
232994,62,2462.0,50,5,10,0,BT
233027,63,2463.0,50,1,2,0,BT
233060,64,2464.0,50,2,4,0,BT
233093,65,2465.0,50,2,4,0,BT
233125,66,2466.0,50,5,10,0,BT
233158,67,2467.0,50,4,8,0,BT
233191,68,2468.0,50,3,6,0,BT
233224,69,2469.0,50,3,6,0,BT
233256,70,2470.0,50,3,6,0,BT
233288,71,2471.0,50,4,8,0,BT
233321,72,2472.0,50,4,8,0,BT
233354,73,2473.0,50,1,2,0,BT
233387,74,2474.0,50,5,10,0,BT
233419,75,2475.0,50,1,2,0,BT
233452,76,2476.0,50,3,6,0,BT
233485,77,2477.0,50,3,6,0,BT
233518,78,2478.0,50,3,6,0,BT
234550,2,2402.0,50,2,4,0,BT
234583,3,2403.0,50,3,6,0,BT
234615,4,2404.0,50,2,4,0,BT
234648,5,2405.0,50,1,2,0,BT
234680,6,2406.0,50,2,4,0,BT
234713,7,2407.0,50,3,6,0,BT
234745,8,2408.0,50,4,8,0,BT
234778,9,2409.0,50,2,4,0,BT
234811,10,2410.0,50,4,8,0,BT
234844,11,2411.0,50,3,6,0,BT
234875,12,2412.0,50,2,4,0,BT
234908,13,2413.0,50,2,4,0,BT
234941,14,2414.0,50,2,4,0,BT
234974,15,2415.0,50,3,6,0,BT
